Question,Answer,Q&A,categories,pre-score,weight,score
BF2_3,13,BF2. 가공식품 품목별 구입 시 우선 확인하는 사항(빵 및 떡류)_3순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,0.5,4.5
BF2_3,14,BF2. 가공식품 품목별 구입 시 우선 확인하는 사항(빵 및 떡류)_3순위 14) 보관방법,,,,
BF2_3,15,BF2. 가공식품 품목별 구입 시 우선 확인하는 사항(빵 및 떡류)_3순위 15) 알코올 도수,,,,
BF2_3,51,BF2. 가공식품 품목별 구입 시 우선 확인하는 사항(빵 및 떡류)_3순위 51) 맛,,,,
BF2_3,95,BF2. 가공식품 품목별 구입 시 우선 확인하는 사항(빵 및 떡류)_3순위 95) 구입하지 않음,,,,
BF3_1,1,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위  1) 가격,['price_sensitivity'],9,1,9
BF3_1,2,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위  2) 용량,,,,
BF3_1,3,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위  3) 브랜드/상표/제조사,"['premium_orientation', 'brand_loyalty']",9,1,9
BF3_1,4,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위  4) 제조일자/유통기한,,,,
BF3_1,5,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위  5) 품질인증 표시,['premium_orientation'],9,1,9
BF3_1,6,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위  6) 원산지,,,,
BF3_1,7,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위  7) 영양성분,['health_orientation'],9,1,9
BF3_1,8,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위  8) 식품첨가물,,,,
BF3_1,9,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위  9) 원재료/성분 함량,['health_orientation'],9,1,9
BF3_1,10,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위 10) 포장 디자인,['premium_orientation'],9,1,9
BF3_1,11,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위 11) 포장 재활용 여부,,,,
BF3_1,12,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위 12) 기능성 표시/식품의 효능,['health_orientation'],9,1,9
BF3_1,13,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,1,9
BF3_1,14,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위 14) 보관방법,,,,
BF3_1,15,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위 15) 알코올 도수,,,,
BF3_1,51,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위 51) 맛,,,,
BF3_1,95,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_1순위 95) 구입하지 않음,,,,
BF3_2,1,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위  1) 가격,['price_sensitivity'],9,0.7,6.3
BF3_2,2,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위  2) 용량,,,,
BF3_2,3,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위  3) 브랜드/상표/제조사,"['premium_orientation', 'brand_loyalty']",9,0.7,6.3
BF3_2,4,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위  4) 제조일자/유통기한,,,,
BF3_2,5,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위  5) 품질인증 표시,['premium_orientation'],9,0.7,6.3
BF3_2,6,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위  6) 원산지,,,,
BF3_2,7,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위  7) 영양성분,['health_orientation'],9,0.7,6.3
BF3_2,8,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위  8) 식품첨가물,,,,
BF3_2,9,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위  9) 원재료/성분 함량,['health_orientation'],9,0.7,6.3
BF3_2,10,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위 10) 포장 디자인,['premium_orientation'],9,0.7,6.3
BF3_2,11,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위 11) 포장 재활용 여부,,,,
BF3_2,12,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위 12) 기능성 표시/식품의 효능,['health_orientation'],9,0.7,6.3
BF3_2,13,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,0.7,6.3
BF3_2,14,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위 14) 보관방법,,,,
BF3_2,15,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위 15) 알코올 도수,,,,
BF3_2,51,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위 51) 맛,,,,
BF3_2,95,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_2순위 95) 구입하지 않음,,,,
BF3_3,1,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위  1) 가격,['price_sensitivity'],9,0.5,4.5
BF3_3,2,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위  2) 용량,,,,
BF3_3,3,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위  3) 브랜드/상표/제조사,"['premium_orientation', 'brand_loyalty']",9,0.5,4.5
BF3_3,4,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위  4) 제조일자/유통기한,,,,
BF3_3,5,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위  5) 품질인증 표시,['premium_orientation'],9,0.5,4.5
BF3_3,6,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위  6) 원산지,,,,
BF3_3,7,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위  7) 영양성분,['health_orientation'],9,0.5,4.5
BF3_3,8,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위  8) 식품첨가물,,,,
BF3_3,9,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위  9) 원재료/성분 함량,['health_orientation'],9,0.5,4.5
BF3_3,10,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위 10) 포장 디자인,['premium_orientation'],9,0.5,4.5
BF3_3,11,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위 11) 포장 재활용 여부,,,,
BF3_3,12,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위 12) 기능성 표시/식품의 효능,['health_orientation'],9,0.5,4.5
BF3_3,13,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,0.5,4.5
BF3_3,14,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위 14) 보관방법,,,,
BF3_3,15,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위 15) 알코올 도수,,,,
BF3_3,51,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위 51) 맛,,,,
BF3_3,95,BF3. 가공식품 품목별 구입 시 우선 확인하는 사항(과자류)_3순위 95) 구입하지 않음,,,,
BG2_1,1,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위  1) 가격,['price_sensitivity'],9,1,9
BG2_1,2,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위  2) 용량,,,,
BG2_1,3,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위  3) 브랜드/상표/제조사,"['premium_orientation', 'brand_loyalty']",9,1,9
BG2_1,4,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위  4) 제조일자/유통기한,,,,
BG2_1,5,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위  5) 품질인증 표시,['premium_orientation'],9,1,9
BG2_1,6,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위  6) 원산지,,,,
BG2_1,7,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위  7) 영양성분,['health_orientation'],9,1,9
BG2_1,8,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위  8) 식품첨가물,,,,
BG2_1,9,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위  9) 원재료/성분 함량,['health_orientation'],9,1,9
BG2_1,10,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위 10) 포장 디자인,['premium_orientation'],9,1,9
BG2_1,11,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위 11) 포장 재활용 여부,,,,
BG2_1,12,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위 12) 기능성 표시/식품의 효능,['health_orientation'],9,1,9
BG2_1,13,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,1,9
BG2_1,14,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위 14) 보관방법,,,,
BG2_1,15,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위 15) 알코올 도수,,,,
BG2_1,51,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위 51) 맛,,,,
BG2_1,95,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_1순위 95) 구입하지 않음,,,,
BG2_2,1,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위  1) 가격,['price_sensitivity'],9,0.7,6.3
BG2_2,2,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위  2) 용량,,,,
BG2_2,3,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위  3) 브랜드/상표/제조사,"['premium_orientation', 'brand_loyalty']",9,0.7,6.3
BG2_2,4,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위  4) 제조일자/유통기한,,,,
BG2_2,5,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위  5) 품질인증 표시,['premium_orientation'],9,0.7,6.3
BG2_2,6,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위  6) 원산지,,,,
BG2_2,7,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위  7) 영양성분,['health_orientation'],9,0.7,6.3
BG2_2,8,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위  8) 식품첨가물,,,,
BG2_2,9,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위  9) 원재료/성분 함량,['health_orientation'],9,0.7,6.3
BG2_2,10,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위 10) 포장 디자인,['premium_orientation'],9,0.7,6.3
BG2_2,11,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위 11) 포장 재활용 여부,,,,
BG2_2,12,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위 12) 기능성 표시/식품의 효능,['health_orientation'],9,0.7,6.3
BG2_2,13,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,0.7,6.3
BG2_2,14,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위 14) 보관방법,,,,
BG2_2,15,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위 15) 알코올 도수,,,,
BG2_2,51,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위 51) 맛,,,,
BG2_2,95,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_2순위 95) 구입하지 않음,,,,
BG2_3,1,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위  1) 가격,['price_sensitivity'],9,0.5,4.5
BG2_3,2,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위  2) 용량,,,,
BG2_3,3,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위  3) 브랜드/상표/제조사,"['premium_orientation', 'brand_loyalty']",9,0.5,4.5
BG2_3,4,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위  4) 제조일자/유통기한,,,,
BG2_3,5,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위  5) 품질인증 표시,['premium_orientation'],9,0.5,4.5
BG2_3,6,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위  6) 원산지,,,,
BG2_3,7,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위  7) 영양성분,['health_orientation'],9,0.5,4.5
BG2_3,8,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위  8) 식품첨가물,,,,
BG2_3,9,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위  9) 원재료/성분 함량,['health_orientation'],9,0.5,4.5
BG2_3,10,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위 10) 포장 디자인,['premium_orientation'],9,0.5,4.5
BG2_3,11,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위 11) 포장 재활용 여부,,,,
BG2_3,12,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위 12) 기능성 표시/식품의 효능,['health_orientation'],9,0.5,4.5
BG2_3,13,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,0.5,4.5
BG2_3,14,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위 14) 보관방법,,,,
BG2_3,15,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위 15) 알코올 도수,,,,
BG2_3,51,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위 51) 맛,,,,
BG2_3,95,BG2. 가공식품 품목별 구입 시 우선 확인하는 사항(면류)_3순위 95) 구입하지 않음,,,,
BG3_1,1,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위  1) 가격,['price_sensitivity'],9,1,9
BG3_1,2,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위  2) 용량,,,,
BG3_1,3,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위  3) 브랜드/상표/제조사,"['premium_orientation', 'brand_loyalty']",9,1,9
BG3_1,4,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위  4) 제조일자/유통기한,,,,
BG3_1,5,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위  5) 품질인증 표시,['premium_orientation'],9,1,9
BG3_1,6,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위  6) 원산지,,,,
BG3_1,7,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위  7) 영양성분,['health_orientation'],9,1,9
BG3_1,8,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위  8) 식품첨가물,,,,
BG3_1,9,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위  9) 원재료/성분 함량,['health_orientation'],9,1,9
BG3_1,10,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위 10) 포장 디자인,['premium_orientation'],9,1,9
BG3_1,11,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위 11) 포장 재활용 여부,,,,
BG3_1,12,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위 12) 기능성 표시/식품의 효능,['health_orientation'],9,1,9
BG3_1,13,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,1,9
BG3_1,14,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위 14) 보관방법,,,,
BG3_1,15,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위 15) 알코올 도수,,,,
BG3_1,51,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위 51) 맛,,,,
BG3_1,95,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_1순위 95) 구입하지 않음,,,,
BG3_2,1,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_2순위  1) 가격,['price_sensitivity'],9,0.7,6.3
BG3_2,2,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_2순위  2) 용량,,,,
BG3_2,3,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_2순위  3) 브랜드/상표/제조사,"['premium_orientation', 'brand_loyalty']",9,0.7,6.3
BG3_2,4,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_2순위  4) 제조일자/유통기한,,,,
BG3_2,5,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_2순위  5) 품질인증 표시,['premium_orientation'],9,0.7,6.3
BG3_2,6,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_2순위  6) 원산지,,,,
BG3_2,7,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_2순위  7) 영양성분,['health_orientation'],9,0.7,6.3
BG3_2,8,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_2순위  8) 식품첨가물,,,,
BG3_2,9,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_2순위  9) 원재료/성분 함량,['health_orientation'],9,0.7,6.3
BG3_2,10,BG3. 가공식품 품목별 구입 시 우선 확인하는 사항(연식품)_2순위 10) 포장 디자인,['premium_orientation'],9,0.7,6.3
